,age,job,marital,education,default,balance,housing,loan,day,month,campaign,pdays,previous,poutcome
31283,36,1,1,0,0,578,1,0,12,8,2,-1,0,3
31284,25,4,2,2,0,1602,1,0,25,8,1,-1,0,3
31285,40,7,1,2,0,35,0,0,2,5,4,317,3,0
31286,57,6,1,1,0,65,0,1,8,5,1,-1,0,3
31287,29,0,2,1,0,3432,1,0,16,0,2,-1,0,3
31288,38,4,2,2,0,1495,1,0,29,4,2,-1,0,3
31289,40,10,1,1,0,1872,0,0,20,9,1,-1,0,3
31290,59,4,0,2,0,1002,0,0,6,1,2,-1,0,3
31291,41,1,1,1,0,923,1,0,13,8,2,-1,0,3
31292,58,5,1,1,0,1067,0,0,9,5,1,-1,0,3
31293,34,6,2,1,0,55,1,0,17,8,1,-1,0,3
31294,47,1,0,0,0,1927,1,0,4,3,4,275,3,0
31295,54,6,1,1,0,641,1,0,16,0,1,148,2,0
31296,30,7,1,2,0,1380,1,0,20,8,2,-1,0,3
31297,48,4,1,2,0,3766,0,0,5,1,2,-1,0,3
31298,34,4,1,2,0,3301,1,0,16,6,2,227,4,0
31299,59,10,1,1,0,0,0,0,10,7,1,-1,0,3
31300,65,5,1,1,0,1624,0,0,26,10,2,-1,0,3
31301,43,3,1,2,0,0,0,0,26,1,6,-1,0,3
31302,34,9,1,2,0,823,0,0,2,3,3,161,5,1
31303,45,4,0,2,0,2406,0,0,7,1,2,-1,0,3
31304,50,1,1,0,0,82,0,0,4,0,1,-1,0,3
31305,35,4,2,1,0,5260,1,0,19,8,2,-1,0,3
31306,31,4,1,1,0,6943,1,0,13,8,1,-1,0,3
31307,36,9,1,0,0,4585,1,0,28,8,3,-1,0,3
31308,45,1,1,0,0,2348,1,0,16,0,1,148,1,1
31309,54,9,1,3,0,0,0,0,29,4,1,-1,0,3
31310,60,5,1,1,0,-222,0,0,16,5,2,-1,0,3
31311,38,9,1,1,0,740,0,0,6,1,3,-1,0,3
31312,41,4,1,1,0,611,1,0,5,3,1,212,1,1
31313,35,4,2,2,0,2988,1,0,24,8,1,-1,0,3
31314,31,7,1,1,0,1,1,0,8,5,1,-1,0,3
31315,31,9,2,2,0,336,0,0,21,1,1,-1,0,3
31316,53,0,1,1,0,109,0,0,1,6,1,-1,0,3
31317,37,1,0,0,0,139,1,0,6,8,1,-1,0,3
31318,42,7,0,1,0,138,0,0,16,5,1,-1,0,3
31319,49,1,1,1,0,1350,0,0,17,1,2,-1,0,3
31320,47,1,1,0,0,521,1,0,12,8,1,-1,0,3
31321,50,9,1,2,0,247,0,0,22,8,1,-1,0,3
31322,35,0,1,1,0,11,1,0,22,5,4,-1,0,3
31323,56,5,0,2,0,2370,0,0,22,5,1,-1,0,3
31324,55,7,0,1,0,141,1,0,5,8,2,-1,0,3
31325,25,9,2,2,0,468,1,0,14,8,1,-1,0,3
31326,60,9,1,1,0,1740,0,0,0,6,1,80,2,2
31327,27,1,1,1,0,1,1,0,16,5,1,-1,0,3
31328,47,7,1,1,0,1111,0,0,19,6,4,-1,0,3
31329,43,1,1,1,0,2706,1,1,13,8,1,-1,0,3
31330,34,4,2,2,0,48,1,0,11,1,3,93,6,0
31331,33,9,1,1,0,8,0,0,28,1,2,-1,0,3
31332,49,0,1,1,0,0,1,0,16,9,1,-1,0,3
31333,29,4,2,2,0,502,0,0,11,0,2,199,3,1
31334,49,7,1,1,0,-22,1,0,7,8,1,-1,0,3
31335,32,4,2,2,0,752,1,0,14,5,5,-1,0,3
31336,46,4,1,1,0,10,1,0,28,5,7,-1,0,3
31337,54,1,0,1,0,1145,1,0,6,8,3,-1,0,3
31338,43,2,1,2,0,2589,0,0,2,6,3,-1,0,3
31339,37,1,2,1,0,3561,1,0,1,6,1,-1,0,3
31340,30,2,1,1,0,946,1,0,18,9,1,183,1,1
31341,56,6,1,1,0,123,0,0,12,8,1,-1,0,3
31342,34,4,1,2,0,2892,1,1,29,5,7,-1,0,3
31343,29,1,2,1,0,2806,0,0,14,10,1,93,5,1
31344,48,7,1,0,0,483,0,0,5,1,2,-1,0,3
31345,34,0,2,1,0,4447,1,0,1,6,1,84,2,0
31346,38,9,1,1,0,710,1,0,16,0,1,346,3,0
31347,37,1,2,1,0,5024,0,1,24,5,4,-1,0,3
31348,31,4,1,2,0,1224,1,1,19,9,2,119,2,2
31349,38,4,0,2,0,76,0,0,29,4,3,-1,0,3
31350,32,2,2,2,0,6259,1,0,8,8,2,-1,0,3
31351,49,9,2,1,0,1377,0,0,4,1,1,-1,0,3
31352,59,10,1,1,0,309,0,0,27,4,1,-1,0,3
31353,57,0,0,0,0,987,0,0,15,6,2,-1,0,3
31354,33,6,1,0,0,61,1,0,12,8,1,-1,0,3
31355,53,4,0,2,0,-187,1,0,30,5,2,-1,0,3
31356,36,6,2,2,0,977,0,0,19,6,2,-1,0,3
31357,36,1,1,0,0,4143,0,1,15,6,5,-1,0,3
31358,51,6,1,0,0,106,1,0,5,8,1,169,5,0
31359,29,2,1,1,0,178,1,0,4,8,4,-1,0,3
31360,43,1,1,0,0,-423,1,1,10,8,1,-1,0,3
31361,32,0,2,1,0,-133,1,0,13,8,1,352,2,0
31362,48,9,1,1,0,547,0,0,4,1,2,-1,0,3
31363,35,7,2,1,0,544,1,0,6,8,1,345,2,0
31364,35,9,2,2,0,122,0,0,19,0,5,328,5,0
31365,44,9,1,1,0,-372,1,0,16,0,3,-1,0,3
31366,57,9,1,1,0,0,0,0,12,8,1,-1,0,3
31367,49,9,1,1,0,673,1,0,18,1,2,-1,0,3
31368,41,1,1,0,0,1428,1,1,7,8,1,-1,0,3
31369,38,0,0,1,0,74,1,0,22,5,3,-1,0,3
31370,31,4,1,2,0,1032,0,0,6,5,1,-1,0,3
31371,26,8,2,2,0,0,0,0,14,6,2,-1,0,3
31372,40,10,1,0,0,1908,1,0,4,3,2,-1,0,3
31373,55,9,1,1,0,55,0,1,27,1,17,-1,0,3
31374,40,6,1,0,0,2077,1,0,12,8,1,173,24,1
31375,58,5,1,0,0,657,1,0,11,6,2,-1,0,3
31376,31,4,1,2,0,315,0,0,28,1,4,-1,0,3
31377,59,1,1,1,0,-1336,0,1,6,5,2,-1,0,3
31378,46,7,1,3,0,12839,1,0,16,9,4,-1,0,3
31379,33,1,1,1,0,1722,1,0,19,0,7,-1,0,3
31380,60,5,1,3,0,1396,0,1,25,1,2,-1,0,3
31381,30,4,2,2,0,355,1,0,14,8,2,-1,0,3
31382,39,0,1,1,1,-104,1,0,27,5,2,-1,0,3
31383,50,1,2,0,0,1558,1,0,2,3,1,265,1,1
31384,44,4,2,2,0,780,1,0,29,4,2,-1,0,3
31385,45,0,1,1,0,231,1,0,17,6,3,-1,0,3
31386,48,4,1,0,0,2803,1,0,5,6,24,-1,0,3
31387,30,7,1,1,0,475,0,0,21,1,5,-1,0,3
31388,27,9,2,2,0,501,0,1,29,4,4,-1,0,3
31389,40,1,1,1,0,1161,1,1,15,8,8,-1,0,3
31390,33,4,1,2,0,621,0,0,11,1,5,-1,0,3
31391,54,11,1,1,0,1157,0,0,25,8,2,-1,0,3
31392,57,0,2,1,0,738,0,0,3,8,3,168,1,0
31393,46,4,1,2,0,-3,0,0,24,1,4,-1,0,3
31394,33,7,1,1,0,0,1,1,6,0,1,-1,0,3
31395,29,9,1,2,0,-14,0,0,20,5,2,-1,0,3
31396,26,10,1,0,0,440,0,0,4,3,1,-1,0,3
31397,32,4,2,2,0,414,0,0,28,11,1,680,5,0
31398,33,4,2,2,0,2206,1,0,17,9,1,-1,0,3
31399,40,0,0,3,0,64,1,0,6,8,1,293,1,0
31400,43,4,1,2,0,0,0,0,0,6,1,-1,0,3
31401,26,0,2,1,0,94,0,0,28,4,1,-1,0,3
31402,33,10,2,2,0,0,1,0,5,8,1,-1,0,3
31403,28,1,2,1,0,1285,0,0,21,5,16,-1,0,3
31404,32,9,0,1,0,1097,1,0,11,8,2,-1,0,3
31405,35,4,2,2,0,2808,1,0,18,6,12,-1,0,3
31406,32,4,2,2,1,-3,1,0,12,8,2,-1,0,3
31407,36,4,1,0,0,5427,0,0,11,6,1,-1,0,3
31408,27,4,1,1,0,2,1,0,21,5,5,-1,0,3
31409,49,7,1,0,0,4713,1,0,20,9,1,-1,0,3
31410,44,9,0,1,0,303,1,1,2,5,1,-1,0,3
31411,30,9,1,2,0,0,0,0,6,1,5,-1,0,3
31412,32,1,1,0,0,2198,0,0,14,8,1,175,4,0
31413,57,7,1,0,0,1728,1,0,15,5,1,-1,0,3
31414,51,2,1,3,0,3404,0,0,30,5,7,-1,0,3
31415,54,7,1,1,0,841,1,0,7,8,4,-1,0,3
31416,34,4,1,1,0,2311,1,0,18,9,1,-1,0,3
31417,30,9,2,2,0,53,0,0,28,0,1,-1,0,3
31418,51,1,1,0,0,593,1,0,27,8,2,-1,0,3
31419,53,7,0,1,0,4554,0,0,4,3,6,-1,0,3
31420,53,9,1,1,0,1982,1,1,26,9,1,-1,0,3
31421,57,7,1,1,0,68,1,0,7,8,2,-1,0,3
31422,39,5,0,0,0,284,0,0,30,5,8,-1,0,3
31423,34,6,1,1,0,-56,1,0,18,8,3,-1,0,3
31424,33,9,0,1,0,22,0,0,28,1,2,-1,0,3
31425,30,9,2,1,0,86,0,0,19,1,1,-1,0,3
31426,48,1,1,0,0,3267,1,0,12,8,5,-1,0,3
31427,37,1,2,1,0,2390,1,0,19,0,2,335,12,0
31428,28,2,1,1,0,8,1,0,26,8,1,-1,0,3
31429,33,9,2,2,0,8097,0,1,20,1,2,-1,0,3
31430,23,9,2,1,1,150,1,1,5,6,5,-1,0,3
31431,59,0,1,1,0,3735,0,0,16,6,3,91,6,2
31432,39,7,1,1,0,5549,1,0,19,9,1,-1,0,3
31433,39,9,1,1,0,1820,0,0,24,9,1,-1,0,3
31434,38,1,2,1,0,1012,1,1,16,9,1,-1,0,3
31435,54,6,1,1,0,3529,0,0,3,1,2,-1,0,3
31436,63,0,0,1,0,4680,0,0,14,11,2,-1,0,3
31437,41,9,1,1,0,248,0,0,19,1,2,-1,0,3
31438,41,4,1,1,0,23,0,1,20,9,1,-1,0,3
31439,39,1,1,0,0,0,0,0,8,6,1,-1,0,3
31440,39,9,2,1,0,2910,1,0,16,6,5,-1,0,3
31441,24,10,2,2,0,39,1,0,19,6,3,-1,0,3
31442,50,1,1,0,0,859,1,1,8,3,5,196,7,0
31443,49,4,0,2,0,1115,0,0,18,6,9,-1,0,3
31444,32,9,2,1,0,0,0,0,21,1,2,-1,0,3
31445,55,4,1,2,0,-375,0,0,29,5,2,-1,0,3
31446,46,7,1,1,0,22,1,0,20,9,1,197,3,0
31447,42,4,1,2,0,295,1,0,25,1,3,-1,0,3
31448,52,6,1,2,0,2289,1,1,20,9,1,-1,0,3
31449,41,0,1,0,0,1316,1,0,29,0,3,-1,0,3
31450,30,0,1,1,0,0,0,0,27,8,3,-1,0,3
31451,42,4,0,2,0,16,0,0,18,9,3,-1,0,3
31452,34,1,1,0,0,72,1,0,14,8,3,-1,0,3
31453,60,5,1,0,0,414,0,0,7,8,1,-1,0,3
31454,35,0,2,1,0,1537,1,0,4,8,5,-1,0,3
31455,55,7,0,1,0,218,1,0,28,8,2,-1,0,3
31456,30,4,1,2,0,805,0,0,9,1,3,194,1,0
31457,55,5,1,0,0,0,1,0,5,1,4,-1,0,3
31458,31,10,1,1,0,3242,0,0,24,6,2,-1,0,3
31459,53,4,0,1,0,425,0,0,14,5,3,-1,0,3
31460,53,5,1,1,0,330,1,0,4,8,2,-1,0,3
31461,33,9,0,1,0,855,1,0,14,8,3,-1,0,3
31462,28,0,2,1,0,251,1,0,5,8,2,-1,0,3
31463,53,2,1,2,0,1129,0,1,27,5,8,-1,0,3
31464,43,2,1,1,0,1516,1,0,13,8,1,-1,0,3
31465,60,4,1,0,0,252,1,1,12,0,2,147,3,0
31466,20,8,2,0,0,6991,0,0,11,1,2,-1,0,3
31467,27,8,2,2,0,24,1,0,1,3,2,-1,0,3
31468,35,4,2,2,0,71,1,0,20,8,12,-1,0,3
31469,51,1,1,1,0,707,1,0,12,8,5,-1,0,3
31470,47,0,1,1,0,219,1,0,4,8,1,-1,0,3
31471,40,9,1,1,0,990,1,0,5,3,3,-1,0,3
31472,29,0,2,1,0,-507,1,0,15,8,1,-1,0,3
31473,53,5,1,0,0,136,1,0,5,8,2,-1,0,3
31474,52,1,2,1,0,-477,0,0,30,5,4,-1,0,3
31475,61,3,1,0,0,368,0,0,7,1,3,-1,0,3
31476,48,4,1,2,0,770,0,1,4,1,2,-1,0,3
31477,53,3,1,0,0,-286,1,0,8,5,1,-1,0,3
31478,30,4,1,2,0,-27,1,0,26,8,2,-1,0,3
31479,49,3,1,1,0,114,0,0,7,5,2,-1,0,3
31480,35,4,1,2,0,244,1,0,10,8,2,173,1,0
31481,43,7,1,1,0,68,1,1,14,8,1,-1,0,3
31482,38,1,2,1,0,57,1,0,8,8,1,-1,0,3
31483,46,4,1,3,0,876,1,0,30,5,3,-1,0,3
31484,42,4,2,2,0,145,0,0,25,1,2,-1,0,3
31485,36,4,1,2,0,254,0,0,2,3,2,-1,0,3
31486,30,4,1,2,0,1882,1,0,10,1,5,-1,0,3
31487,31,9,1,2,0,4315,1,0,20,8,1,-1,0,3
31488,23,1,2,0,0,145,1,0,3,6,1,-1,0,3
31489,34,4,2,2,0,556,1,0,19,0,2,-1,0,3
31490,31,1,2,0,0,3466,1,0,28,4,3,183,25,1
31491,47,0,1,1,0,175,1,0,25,1,7,-1,0,3
31492,40,4,1,2,0,268,1,0,21,5,3,-1,0,3
31493,52,4,0,2,0,95,0,0,12,1,2,-1,0,3
31494,37,6,0,2,1,353,1,1,17,9,1,-1,0,3
31495,30,7,2,1,0,297,1,0,11,8,2,-1,0,3
31496,40,4,1,2,0,4675,0,0,8,11,1,-1,0,3
31497,38,9,1,1,0,1448,1,0,19,9,1,-1,0,3
31498,36,4,1,2,0,1790,1,0,27,6,3,392,2,1
31499,39,9,2,1,0,614,1,0,1,3,1,258,1,0
31500,59,5,1,0,0,1423,1,0,14,8,2,-1,0,3
31501,73,5,1,2,0,443,0,0,4,3,2,-1,0,3
31502,48,7,0,1,0,-276,1,1,12,8,1,-1,0,3
31503,57,1,1,0,0,211,1,0,2,0,2,-1,0,3
31504,28,4,2,2,0,78,0,0,27,4,2,-1,0,3
31505,43,1,0,0,0,1234,1,0,6,8,1,-1,0,3
31506,43,4,1,2,0,28,1,0,19,9,1,-1,0,3
31507,37,4,1,2,0,59,1,1,1,3,1,213,1,0
31508,57,5,1,2,0,-5,0,0,9,5,1,-1,0,3
31509,47,4,0,2,0,310,0,0,28,1,2,-1,0,3
31510,29,7,2,1,0,0,0,0,0,5,1,514,3,0
31511,41,1,1,1,0,901,1,0,5,6,3,-1,0,3
31512,45,7,0,1,0,138,0,0,23,5,11,-1,0,3
31513,50,1,1,0,0,59,0,0,18,6,1,-1,0,3
31514,36,7,1,1,0,417,0,1,4,3,5,-1,0,3
31515,25,1,1,1,0,1025,1,0,27,8,2,-1,0,3
31516,46,10,1,0,0,641,1,0,18,6,1,-1,0,3
31517,52,3,1,0,0,420,0,0,6,1,4,-1,0,3
31518,30,9,2,1,0,11,0,0,4,3,6,-1,0,3
31519,37,6,2,2,0,2087,0,0,17,6,1,-1,0,3
31520,79,5,0,0,0,1910,0,0,23,3,2,-1,0,3
31521,46,2,1,1,0,3317,0,0,18,9,2,-1,0,3
31522,50,0,1,1,0,3608,1,0,13,8,8,182,4,2
31523,53,1,1,1,0,21522,0,0,23,6,4,-1,0,3
31524,30,1,1,0,0,935,1,0,4,3,2,-1,0,3
31525,50,0,1,1,0,350,0,0,4,1,2,-1,0,3
31526,60,5,1,2,0,2194,1,0,19,0,3,263,9,0
31527,45,9,1,2,0,-302,0,1,0,5,1,-1,0,3
31528,35,1,1,3,0,1201,0,0,17,6,1,-1,0,3
31529,37,2,1,0,0,62,0,0,30,5,2,-1,0,3
31530,33,1,1,0,0,-195,0,0,19,11,1,-1,0,3
31531,50,4,1,2,0,3296,0,0,17,6,2,-1,0,3
31532,39,0,1,1,0,186,1,0,13,5,2,-1,0,3
31533,28,7,2,1,0,168,1,0,6,8,1,-1,0,3
31534,43,1,1,0,1,1202,0,0,29,8,1,-1,0,3
31535,72,5,1,0,0,4657,0,0,22,7,1,91,8,2
31536,51,6,1,0,0,106,1,0,30,5,2,-1,0,3
31537,26,4,2,2,0,1438,0,0,26,0,1,449,1,1
31538,60,5,1,1,0,781,1,1,11,1,5,-1,0,3
31539,31,9,1,2,0,0,1,1,12,8,2,-1,0,3
31540,31,0,2,1,0,12,1,0,4,8,2,-1,0,3
31541,43,0,2,1,0,1707,1,0,5,11,3,504,5,1
31542,33,4,2,2,0,5276,0,0,3,9,1,-1,0,3
31543,32,9,1,1,0,1118,1,1,8,8,2,-1,0,3
31544,37,4,1,2,0,23,1,0,25,8,2,-1,0,3
31545,32,1,2,1,0,604,0,1,27,8,3,-1,0,3
31546,47,3,0,1,0,1361,0,0,18,1,3,-1,0,3
31547,45,9,0,1,0,809,1,0,12,8,2,363,4,0
31548,30,1,1,1,0,501,1,1,26,8,1,-1,0,3
31549,27,1,1,0,0,202,0,1,21,5,1,-1,0,3
31550,44,0,2,1,0,4492,0,1,30,5,13,-1,0,3
31551,40,4,0,1,0,108,0,0,8,3,6,-1,0,3
31552,59,5,1,0,0,1930,0,0,10,6,1,-1,0,3
31553,30,7,2,1,0,9,0,1,28,4,2,205,2,0
31554,45,1,1,0,0,1227,0,0,4,6,3,-1,0,3
31555,46,8,2,3,0,1527,0,0,7,11,3,184,1,2
31556,32,6,2,2,0,444,0,0,18,9,1,-1,0,3
31557,46,1,1,3,0,626,1,0,18,6,2,-1,0,3
31558,30,9,1,1,0,484,1,0,5,8,1,-1,0,3
31559,25,8,2,1,0,469,0,0,23,3,1,187,2,2
31560,45,1,1,0,0,512,0,0,25,1,2,-1,0,3
31561,35,0,1,1,0,-130,1,0,19,8,1,-1,0,3
31562,51,9,1,1,0,117,0,0,23,1,2,88,4,1
31563,40,9,0,1,0,6,0,0,26,1,16,-1,0,3
31564,36,4,1,2,0,2687,0,0,15,0,3,-1,0,3
31565,62,5,1,1,0,3,0,0,3,1,1,-1,0,3
31566,55,6,1,1,0,2387,1,0,24,5,4,-1,0,3
31567,34,6,1,1,0,1813,0,0,3,8,5,-1,0,3
31568,31,1,1,1,0,864,1,1,12,8,1,-1,0,3
31569,46,9,0,1,0,225,0,0,5,1,5,-1,0,3
31570,32,4,2,1,0,131,1,1,22,5,2,-1,0,3
31571,46,10,2,1,0,2052,0,0,29,4,1,-1,0,3
31572,53,5,1,0,0,1068,0,0,27,4,1,-1,0,3
31573,39,1,1,0,0,50,0,0,15,5,2,-1,0,3
31574,39,0,2,1,0,2749,1,0,18,9,1,-1,0,3
31575,27,9,2,1,0,0,0,0,5,3,1,-1,0,3
31576,49,2,0,1,0,816,1,0,13,8,7,-1,0,3
31577,40,4,1,2,1,-1036,1,1,22,6,2,-1,0,3
31578,40,4,1,2,0,558,0,0,27,1,5,-1,0,3
31579,30,4,2,2,0,370,0,0,21,1,2,-1,0,3
31580,33,4,1,2,0,148,0,0,19,8,1,-1,0,3
31581,25,7,2,1,0,-352,0,0,14,5,1,-1,0,3
31582,33,4,2,2,0,238,0,0,7,1,2,-1,0,3
31583,25,1,1,1,0,101,0,1,7,5,3,-1,0,3
31584,49,0,1,1,0,3620,0,0,3,8,2,-1,0,3
31585,32,9,1,2,0,500,0,0,5,1,6,-1,0,3
31586,26,6,1,2,0,174,1,0,2,3,3,-1,0,3
31587,36,4,1,2,0,0,0,0,26,1,11,-1,0,3
31588,34,9,2,2,0,82,0,0,18,1,4,-1,0,3
31589,46,1,1,0,0,859,1,0,19,0,1,-1,0,3
31590,47,9,1,2,0,3690,0,0,6,1,2,-1,0,3
31591,56,0,2,1,0,-273,0,0,7,5,2,-1,0,3
31592,39,4,2,1,0,36,0,0,28,1,2,-1,0,3
31593,39,2,0,2,0,966,1,1,19,9,1,-1,0,3
31594,34,1,1,1,0,1,1,0,8,5,2,-1,0,3
31595,47,9,0,1,0,699,1,0,7,8,1,-1,0,3
31596,60,4,1,1,0,0,0,0,18,10,3,62,3,0
31597,39,3,1,1,0,-146,1,1,19,1,2,-1,0,3
31598,58,4,0,2,0,0,0,0,9,5,7,-1,0,3
31599,27,8,2,2,0,13107,1,0,5,0,1,314,2,0
31600,40,1,1,1,0,356,1,1,6,8,3,365,1,0
31601,57,9,1,0,0,0,0,0,15,5,1,-1,0,3
31602,34,1,1,0,0,425,1,0,15,5,7,-1,0,3
31603,64,5,1,1,0,243,0,0,21,3,1,175,1,0
31604,31,0,2,1,0,-449,1,0,17,8,1,355,2,0
31605,45,1,1,1,0,-149,1,0,14,8,2,-1,0,3
31606,33,7,2,1,0,-530,1,1,10,8,5,-1,0,3
31607,42,7,1,1,0,115,1,1,16,0,1,149,2,0
31608,46,1,1,0,0,323,1,0,6,8,6,-1,0,3
31609,40,1,1,1,1,-94,1,1,6,8,1,-1,0,3
31610,42,1,2,0,0,-376,1,0,17,8,1,-1,0,3
31611,44,1,1,1,0,669,1,0,12,8,7,-1,0,3
31612,49,0,1,1,0,-209,0,0,29,8,1,-1,0,3
31613,33,9,1,1,0,763,0,0,12,1,8,-1,0,3
31614,31,0,2,2,0,-194,0,0,20,8,2,-1,0,3
31615,48,10,1,1,0,0,0,0,17,1,3,-1,0,3
31616,34,1,1,0,0,6575,1,0,25,8,4,-1,0,3
31617,86,5,0,0,0,0,0,0,25,1,1,-1,0,3
31618,34,1,1,1,0,2994,1,0,14,8,1,176,1,0
31619,28,7,2,1,0,2954,1,0,27,8,2,-1,0,3
31620,36,1,1,0,0,679,1,1,12,8,1,-1,0,3
31621,33,4,1,2,0,2213,0,0,17,3,1,385,9,0
31622,24,10,2,1,0,2573,0,0,23,8,2,-1,0,3
31623,82,5,1,0,0,8603,0,0,6,5,1,-1,0,3
31624,70,9,1,1,0,3020,0,0,29,0,1,-1,0,3
31625,36,1,1,0,0,287,1,0,29,8,3,-1,0,3
31626,33,0,1,1,0,48,1,0,17,8,5,294,3,0
31627,27,0,0,1,0,112,1,0,18,8,1,-1,0,3
31628,37,1,1,0,0,378,1,0,8,8,1,-1,0,3
31629,49,10,0,2,0,780,0,0,7,9,1,871,2,0
31630,47,4,2,2,0,275,0,0,7,1,2,-1,0,3
31631,37,0,2,1,0,328,0,0,28,4,1,-1,0,3
31632,64,5,1,0,0,440,0,0,5,3,1,-1,0,3
31633,30,9,2,2,0,97,0,0,3,1,1,-1,0,3
31634,44,4,1,2,0,2876,0,0,8,6,1,-1,0,3
31635,30,1,1,1,0,7,1,0,28,5,4,-1,0,3
31636,56,10,1,1,0,216,0,0,18,6,1,-1,0,3
31637,29,0,2,1,0,127,1,1,19,0,1,-1,0,3
31638,39,3,1,0,0,15352,0,0,15,6,1,-1,0,3
31639,24,8,2,1,0,7,1,0,29,8,3,-1,0,3
31640,38,4,2,2,0,900,1,0,1,6,1,-1,0,3
31641,33,4,2,1,0,0,0,0,25,1,2,-1,0,3
31642,45,9,1,1,0,4639,0,0,5,6,2,-1,0,3
31643,33,9,1,2,0,0,1,0,7,8,1,-1,0,3
31644,57,9,1,1,0,0,0,0,28,5,2,-1,0,3
31645,28,9,2,1,0,631,0,0,28,0,7,-1,0,3
31646,59,5,1,2,0,3843,0,0,10,1,4,-1,0,3
31647,60,4,1,0,0,8334,0,0,17,6,1,49,7,1
31648,37,4,1,2,0,7785,1,0,16,0,2,-1,0,3
31649,46,7,1,1,0,0,1,0,21,6,1,124,1,1
31650,30,8,2,2,0,-679,1,0,22,8,3,-1,0,3
31651,53,4,1,2,0,-388,1,0,13,8,3,356,1,1
31652,36,9,1,1,0,283,1,1,26,6,2,-1,0,3
31653,45,1,1,1,0,640,1,0,4,8,1,1,1,2
31654,60,5,2,2,0,305,1,0,2,3,5,211,3,1
31655,29,7,1,2,0,0,1,0,3,6,2,-1,0,3
31656,32,1,2,1,1,130,0,0,25,6,2,-1,0,3
31657,37,1,1,1,0,771,1,0,10,8,2,367,4,0
31658,44,1,2,1,0,0,1,0,3,8,2,19,1,0
31659,43,4,0,1,0,311,0,0,5,6,1,-1,0,3
31660,60,1,1,1,0,0,0,1,4,6,1,-1,0,3
31661,26,9,2,1,0,639,1,0,5,6,5,-1,0,3
31662,33,0,0,1,0,961,0,0,29,4,2,-1,0,3
31663,30,8,2,1,0,1681,0,0,22,7,1,106,2,2
31664,29,8,2,1,0,658,0,0,14,5,2,244,4,1
31665,29,4,2,2,0,1422,1,1,19,6,27,-1,0,3
31666,33,0,1,1,0,177,1,0,10,8,1,-1,0,3
31667,40,10,1,1,0,270,1,0,13,8,2,345,1,0
31668,39,1,2,0,0,1530,1,0,8,6,1,-1,0,3
31669,45,9,1,2,0,5110,0,0,21,0,2,-1,0,3
31670,32,0,2,1,0,-227,1,1,8,8,1,-1,0,3
31671,77,5,1,0,0,1385,0,0,7,11,4,-1,0,3
31672,53,1,1,0,0,751,1,0,2,3,2,-1,0,3
31673,48,2,2,1,0,315,0,0,10,3,1,-1,0,3
31674,59,7,1,1,0,968,0,0,8,3,2,-1,0,3
31675,51,10,1,1,0,17418,1,0,29,4,2,-1,0,3
31676,35,10,1,1,0,2228,0,0,18,6,2,-1,0,3
31677,39,2,1,1,0,11887,0,0,17,9,2,-1,0,3
31678,39,1,1,0,0,467,1,0,15,0,1,335,1,0
31679,50,4,1,1,0,309,0,0,4,6,1,-1,0,3
31680,35,9,1,1,0,0,0,0,0,0,1,303,1,1
31681,32,1,1,1,0,0,1,0,18,9,2,-1,0,3
31682,44,1,1,0,0,1432,1,1,26,8,9,-1,0,3
31683,41,1,1,0,0,1821,0,1,13,5,3,-1,0,3
31684,49,0,1,1,0,272,0,1,24,1,18,-1,0,3
31685,47,10,1,0,0,798,0,0,19,1,2,-1,0,3
31686,38,9,1,1,0,183,1,0,15,0,3,339,2,0
31687,32,1,1,1,0,35,1,0,1,6,1,-1,0,3
31688,29,4,1,2,0,16232,0,0,27,8,4,-1,0,3
31689,29,7,2,1,0,-527,1,1,3,6,1,-1,0,3
31690,28,9,2,1,0,541,1,0,25,8,3,-1,0,3
31691,40,1,1,0,1,11,1,1,4,6,3,-1,0,3
31692,36,0,0,1,0,356,1,0,6,0,3,313,1,0
31693,54,0,1,3,0,-337,1,0,11,8,2,-1,0,3
31694,59,1,1,0,0,0,0,0,1,3,1,-1,0,3
31695,54,4,1,2,0,446,0,0,2,7,4,102,4,1
31696,45,10,1,1,0,383,0,0,22,0,1,-1,0,3
31697,47,0,1,1,0,-185,1,0,17,5,2,-1,0,3
31698,32,4,1,2,0,7743,0,0,19,1,3,-1,0,3
31699,34,1,1,1,0,286,1,0,8,8,2,-1,0,3
31700,28,9,2,1,0,100,1,0,12,8,5,-1,0,3
31701,51,7,1,1,0,1703,1,0,6,8,1,-1,0,3
31702,24,1,1,1,0,237,1,0,11,8,2,-1,0,3
31703,47,4,1,2,0,288,0,0,0,10,1,-1,0,3
31704,31,7,0,1,0,81,1,0,15,0,1,-1,0,3
31705,49,1,1,3,0,100,1,0,10,8,2,347,1,0
31706,46,9,1,1,0,138,1,0,6,0,2,-1,0,3
31707,39,4,2,2,0,1143,1,0,7,8,6,-1,0,3
31708,38,10,2,2,0,0,0,0,5,3,2,-1,0,3
31709,36,4,2,2,0,609,0,0,17,1,2,-1,0,3
31710,28,6,2,2,0,3290,0,0,4,6,2,-1,0,3
31711,35,7,0,1,0,828,1,0,20,5,1,-1,0,3
31712,54,4,1,0,0,5787,0,0,20,9,2,-1,0,3
31713,33,4,2,2,0,9317,0,0,25,8,1,205,3,0
31714,72,5,1,2,0,3561,0,0,14,11,3,184,7,2
